text,label
"From OWNER-NOLIST-SGODAILY*JM**NETNOTEINC*-COM@SMTP1.ADMANMAIL.COM  Tue Aug 27 05:48:54 2002
Return-Path: <OWNER-NOLIST-SGODAILY*JM**NETNOTEINC*-COM@SMTP1.ADMANMAIL.COM>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id C6B6C43F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 00:48:53 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 05:48:53 +0100 (IST)
Received: from TIPSMTP1.ADMANMAIL.COM (TIPSMTP1.ADMANMAIL.COM [209.216.124.212])
	by webnote.net (8.9.3/8.9.3) with ESMTP id FAA29576
	for <JM@NETNOTEINC.COM>; Tue, 27 Aug 2002 05:47:57 +0100
Message-Id: <200208270447.FAA29576@webnote.net>
Received: from tiputil1 (tiputil1.corp.tiprelease.com) by TIPSMTP1.ADMANMAIL.COM (LSMTP for Windows NT v1.1b) with SMTP id <0.00000094@TIPSMTP1.ADMANMAIL.COM>; Mon, 26 Aug 2002 23:44:56 -0500
Date: Mon, 26 Aug 2002 22:38:04 -0500
From: Police Seized Goods <greatoffers@sendgreatoffers.com>
To: JM@NETNOTEINC.COM
Subject: FBI & IRS seized goods at 99% off! Police Auctions!
X-Info: 134085
X-Info2: SGO
Mime-Version: 1.0
Content-Type: text/html; charset=""us-ascii""

<html>
<head>
<title>PoliceAuctions.com</title>
<style type=text/css>
a:link{font-family:verdana;color:003399;font-size:14px;font-weight:bold;text-decoration:none;}
a:hover{font-family:verdana;color:ff0000;font-size:14px;font-weight:bold;text-decoration:underline;}
a:active{font-family:verdana;color:ff0000;font-size:14px;font-weight:bold;text-decoration:underline;}
a:visited{font-family:verdana;color:003399;font-size:14px;font-weight:bold;text-decoration:underline;}
</style>
</head>
<body bgcolor=""#ffffff"">
<table width=""62%"" border=""1"" cellspacing=""0"" cellpadding=""0"" bordercolor=""#FF0000"" align=""center"">
  <tr>
    <td>
      <table border=""0"" cellpadding=""0"" cellspacing=""0"" width=""608"">
        <tr>
          <td>",1
"From jani@topmail.dk  Tue Aug 27 08:32:58 2002
Return-Path: <jani@topmail.dk>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 4434943F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 03:32:58 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 08:32:58 +0100 (IST)
Received: from smtp.easydns.com (smtp.easydns.com [205.210.42.30])
	by webnote.net (8.9.3/8.9.3) with ESMTP id IAA30199;
	Tue, 27 Aug 2002 08:30:19 +0100
From: jani@topmail.dk
Received: from topmail.dk (saborpro.sabormex.com.mx [200.36.54.84])
	by smtp.easydns.com (Postfix) with SMTP
	id 6F8362DAE5; Tue, 27 Aug 2002 03:30:13 -0400 (EDT)
Received: from m10.grp.snv.yahoo.com ([43.250.30.9])
	by smtp4.cyberec.com with QMQP; Tue, 27 Aug 2002 19:33:07 -1000
Received: from web13708.mail.yahoo.com ([88.238.107.15])
	by mail.gmx.net with NNFMP; Mon, 26 Aug 2002 21:30:49 +1200
Received: from unknown (153.245.190.5)
	by smtp-server1.cfl.rr.com with smtp; 27 Aug 2002 04:28:32 +0500
Reply-To: <jani@topmail.dk>
Message-ID: <008e45b47bde$5627d8c0$0ee03ad6@vjsxnm>
To: alan3@hotmail.com
Subject: HELP WANTED.  WORK FROM HOME REPS.
MiME-Version: 1.0
X-Priority: 3 (Normal)
X-MSMail-Priority: Normal
X-Mailer: eGroups Message Poster
Importance: Normal
Date: Tue, 27 Aug 2002 03:30:13 -0400 (EDT)
Content-Type: multipart/mixed; boundary=""----=_NextPart_000_00C3_65E56B8D.B3612A36""

------=_NextPart_000_00C3_65E56B8D.B3612A36
Content-Type: text/plain; charset=""iso-8859-1""
Content-Transfer-Encoding: base64

SGVscCB3YW50ZWQuICBXZSBhcmUgYSAxNCB5ZWFyIG9sZCBmb3J0dW5lIDUw
MCBjb21wYW55LCB0aGF0IGlzDQpncm93aW5nIGF0IGEgdHJlbWVuZG91cyBy
YXRlLiAgV2UgYXJlIGxvb2tpbmcgZm9yIGluZGl2aWR1YWxzIHdobw0Kd2Fu
dCB0byB3b3JrIGZyb20gaG9tZS4NCg0KVGhpcyBpcyBhbiBvcHBvcnR1bml0
eSB0byBtYWtlIGFuIGV4Y2VsbGVudCBpbmNvbWUuICBObyBleHBlcmllbmNl
DQppcyByZXF1aXJl",1
"From sitescooper-talk-admin@lists.sourceforge.net  Mon Aug 26 20:15:19 2002
Return-Path: <sitescooper-talk-admin@example.sourceforge.net>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 92C1843F9B
	for <zzzz@localhost>; Mon, 26 Aug 2002 15:15:19 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 26 Aug 2002 20:15:19 +0100 (IST)
Received: from usw-sf-list2.sourceforge.net (usw-sf-fw2.sourceforge.net
    [216.136.171.252]) by dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id
    g7QJ9ZZ05743 for <zzzz-scoop@jmason.org>; Mon, 26 Aug 2002 20:09:35 +0100
Received: from usw-sf-list1-b.sourceforge.net ([10.3.1.13]
    helo=usw-sf-list1.sourceforge.net) by usw-sf-list2.sourceforge.net with
    esmtp (Exim 3.31-VA-mm2 #1 (Debian)) id 17jPEm-0001Sc-00; Mon,
    26 Aug 2002 12:09:20 -0700
Received: from [65.198.220.134] (helo=ejhvvet) by
    usw-sf-list1.sourceforge.net with smtp (Exim 3.31-VA-mm2 #1 (Debian)) id
    17jPDw-0006Aq-00 for <sitescooper-talk@lists.sourceforge.net>;
    Mon, 26 Aug 2002 12:08:29 -0700
From: Senem Oncul <smgrdphcv@t-online.de>
To: <sitescooper-talk@example.sourceforge.net>
X-Mailer: Microsoft Outlook Express 5.50.4133.2400
Content-Type: text/plain
Message-Id: <vewaeurtngep@example.sourceforge.net>
Subject: [scoop] Haberdar olun
Sender: sitescooper-talk-admin@example.sourceforge.net
Errors-To: sitescooper-talk-admin@example.sourceforge.net
X-Beenthere: sitescooper-talk@example.sourceforge.net
X-Mailman-Version: 2.0.9-sf.net
Precedence: bulk
List-Help: <mailto:sitescooper-talk-request@example.sourceforge.net?subject=help>
List-Post: <mailto:sitescooper-talk@example.sourceforge.net>
List-Subscribe: <https://example.sourceforge.net/lists/listinfo/sitescooper-talk>,
    <mailto:sitescooper-talk-request@lists.sourceforge.net?subject=subscribe>
List-Id: Discussion o",1
"From ilug-admin@linux.ie  Mon Aug 26 19:24:08 2002
Return-Path: <ilug-admin@linux.ie>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id E4D0744156
	for <zzzz@localhost>; Mon, 26 Aug 2002 14:24:05 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Mon, 26 Aug 2002 19:24:05 +0100 (IST)
Received: from lugh.tuatha.org (root@lugh.tuatha.org [194.125.145.45]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g7QIJgZ04280 for
    <zzzz-ilug@jmason.org>; Mon, 26 Aug 2002 19:19:42 +0100
Received: from lugh (root@localhost [127.0.0.1]) by lugh.tuatha.org
    (8.9.3/8.9.3) with ESMTP id TAA12356; Mon, 26 Aug 2002 19:17:57 +0100
Received: from server759.instantinternetempires.net ([216.10.23.30]) by
    lugh.tuatha.org (8.9.3/8.9.3) with ESMTP id TAA12319 for <ilug@linux.ie>;
    Mon, 26 Aug 2002 19:17:47 +0100
X-Authentication-Warning: lugh.tuatha.org: Host [216.10.23.30] claimed to
    be server759.instantinternetempires.net
Received: from nobody by server759.instantinternetempires.net with local
    (Exim 3.35 #1) id 17jOQT-00034Z-00 for ilug@linux.ie; Mon, 26 Aug 2002
    14:17:21 -0400
To: ilug@linux.ie
From: rowespirit@yahoo.com
Content-Type: text/plain; charset=us-ascii
X-Header: Reply-To: rowespirit@yahoo.com
X-Loop-Prevention: 1
Message-Id: <E17jOQT-00034Z-00@server759.instantinternetempires.net>
Date: Mon, 26 Aug 2002 14:17:21 -0400
X-Antiabuse: This header was added to track abuse, please include it with
    any abuse report
X-Antiabuse: Primary Hostname - server759.instantinternetempires.net
X-Antiabuse: Original Domain - linux.ie
X-Antiabuse: Originator/Caller UID/GID - [99 99] / [99 99]
X-Antiabuse: Sender Address Domain - server759.instantinternetempires.net
Subject: [ILUG] BANK ERROR IN YOUR FAVOR
Sender: ilug-admin@linux.ie
Errors-To: ilug-admin@linux.ie
X-Mailman-Version",1
"From viagra_medication1182@martyrs.com.au  Tue Aug 27 11:17:18 2002
Return-Path: <viagra_medication1182@martyrs.com.au>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 5792E43F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 06:17:18 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 11:17:18 +0100 (IST)
Received: from mail.wellmode.com.tw (61-222-189-226.HINET-IP.hinet.net [61.222.189.226])
	by webnote.net (8.9.3/8.9.3) with ESMTP id LAA30842
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 11:18:55 +0100
From: viagra_medication1182@martyrs.com.au
Received: from movie.netnest.com.cn (195.62.199.5 [195.62.199.5]) by mail.wellmode.com.tw with SMTP (Microsoft Exchange Internet Mail Service Version 5.5.2650.21)
	id R4QN4SGP; Mon, 26 Aug 2002 12:20:54 +0800
Message-ID: <000076d12c96$00006de0$00004505@spiritairlines.com.au>
To: <samalderline223@kfta.or.kr>
Subject: Online Doctors will fill your Viagra Prescription Now!!!                QEEB
Date: Sun, 25 Aug 2002 21:21:51 -1900
MIME-Version: 1.0
Content-Type: text/plain;
	charset=""Windows-1252""
Content-Transfer-Encoding: 7bit
Errors-To: bccrate002@yahoo.com
X-Priority: 3
X-MSMail-Priority: Normal
MIME-Version: 1.0
X-Mailer: dtmail 1.3.0 @(#)CDE Version 1.3.2 SunOS 5.7 sun4u sparc
Sensitivity: Private
X-MimeOLE: Produced By Microsoft MimeOLE V5.50.4522.1200

YOUR SEX DRIVE SHOULD NEVER BE SECOND ON THE LIST!!!
VIAGRA ONLINE NOW AND SHIPPED WITHIN 24 HOURS!
http://buy-onlinepills.com/main2.php?rx=16372

STAY HARD THE WAY YOU ONCE COULD!!!
LESS THAN $7.00 PER DOSE TO MAKE IT ALL HAPPEN AGAIN!
http://buy-onlinepills.com/main2.php?rx=16372

DON'T SETTLE FOR LESS, KEEP YOUR LOVER HAPPY!
http://buy-onlinepills.com/main2.php?rx=16372

No Doctor office's to visit.  Simply fill  out our
online form, and our U.S. Doc",1
"From mortg387d@runbox.com  Tue Aug 27 11:48:22 2002
Return-Path: <mortg387d@runbox.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id EE78E43F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 06:48:21 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 11:48:22 +0100 (IST)
Received: from monat-svr (212186196133.klafu.surfer.at [212.186.196.133])
	by webnote.net (8.9.3/8.9.3) with ESMTP id LAA30976;
	Tue, 27 Aug 2002 11:48:49 +0100
Received: from mxs.mail.ru ([200.161.29.169]) by monat-svr with Microsoft SMTPSVC(5.0.2195.2966);
	 Fri, 23 Aug 2002 13:35:39 +0200
Message-ID: <00003d0349fd$00006d28$00003e15@aibo.runbox.com>
To: <Undisclosed.Recipients@webnote.net>
From: ""Grace Quentin"" <mortg387d@runbox.com>
Subject: Let me know what you think!32482
Date: Fri, 23 Aug 2002 04:30:44 -1900
MIME-Version: 1.0
X-OriginalArrivalTime: 23 Aug 2002 11:35:44.0626 (UTC) FILETIME=[37CA6D20:01C24A99]
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable


<html><body><pre>

______________________________________________________________________
______________________________________________________________________

LOWEST RATES IN 45 YEARS -
FILL OUT OUR SHORT APPLICATION FOR AN UNBELIEVABLE 3.50 - 5.0 % MORTGAGE
(APR)

  () HOME REFINANCING
  () HOME IMPROVEMENT
  () DEBT-CONSOLIDATION
  () CASH-OUT

Please Click <a href=3D""http://210.192.106.2/mg/index.html"">HERE</a>
for our short application.

The following are NO problem and will not stop you from getting the
financing you need:

  *** Can't show income
  *** Self-Employed
  *** Credit Problems
  *** Recent Bankruptcy
  *** Unconventional Loan

We are a direct lender and we have hundreds of loan programs available.
If we don't have a program that works for you, we have hundreds of who",1
"From zahrae@email2.qves.net  Tue Aug 27 12:19:23 2002
Return-Path: <zahrae@email2.qves.net>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 98B8943F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 07:19:23 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 12:19:23 +0100 (IST)
Received: from smtp.easydns.com (smtp.easydns.com [205.210.42.30])
	by webnote.net (8.9.3/8.9.3) with ESMTP id MAA31139
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 12:15:47 +0100
Received: from email.qves.com (unknown [67.104.83.251])
	by smtp.easydns.com (Postfix) with ESMTP id 117DD2E06D
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 07:15:45 -0400 (EDT)
Received: from qvp0078 ([169.254.6.7]) by email.qves.com with Microsoft SMTPSVC(5.0.2195.3779);
	 Tue, 27 Aug 2002 05:13:34 -0600
From: ""Hot Hot"" <zahrae@email2.qves.net>
To: <zzzz@spamassassin.taint.org>
Subject: Join the Web's Hottest & Fastest Growing Community                     11.70
Date: Tue, 27 Aug 2002 05:13:34 -0600
Message-ID: <74ab201c24dba$c89a5ad0$0706fea9@freeyankeedom.com>
MIME-Version: 1.0
X-Mailer: Microsoft CDO for Windows 2000
Thread-Index: AcJNusiab0tdxmtxR+WV0vgHBWi8lg==
Content-Class: urn:content-classes:message
X-MimeOLE: Produced By Microsoft MimeOLE V6.00.2462.0000
X-OriginalArrivalTime: 27 Aug 2002 11:13:34.0460 (UTC) FILETIME=[C89A33C0:01C24DBA]
Content-Type: multipart/alternative; boundary=""----=_NextPart_000_74AB3_01C24D88.7DFFEAD0""

This is a multi-part message in MIME format.

------=_NextPart_000_74AB3_01C24D88.7DFFEAD0
Content-Type: text/plain;
	charset=""iso-8859-1""
Content-Transfer-Encoding: 7bit

1) Join the Web's Hottest & Fastest Growing Community
It Is So Hot! <http://www.adclick.ws/p.cfm?o=259&s=pk007> 

2) Guaranteed to lose 10-12 lbs in 30 days
Slim Patch - Weight Loss Patc",1
"From cmolano@hotmail.com  Tue Aug 27 13:12:48 2002
Return-Path: <cmolano@hotmail.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 5F24F43F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 08:12:45 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 13:12:45 +0100 (IST)
Received: from jim.hradac.com (hradac.com [66.136.141.249]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g7RC2cZ06577 for
    <webmaster@efi.ie>; Tue, 27 Aug 2002 13:03:51 +0100
Received: from masqueradingv.bb ([200.251.234.66]) by jim.hradac.com with
    Microsoft SMTPSVC(5.0.2195.4905); Sun, 25 Aug 2002 12:46:46 -0500
Message-Id: <000062bb38f3$000039c3$00007cde@mammothweather.com>
To: <wjicwpw@jbyv.fi>, <petter.sundblad@mbox300.swipnet.se>,
	<sherriej@toile.qc.ca>, <rocky@midwest.com.cn>
Cc: <joey@xenios.qldnet.com.au>, <tommylee@chello.at>,
	<webmaster@efi.ie>, <f5mag@hol.fr>
From: cmolano@hotmail.com
Subject: DON'T LET A COMPUTER VIRUS RUIN YOUR DAY!          12879
Date: Sun, 25 Aug 2002 13:50:11 -1600
MIME-Version: 1.0
Reply-To: cmolano@hotmail.com
X-Originalarrivaltime: 25 Aug 2002 17:46:48.0328 (UTC) FILETIME=[62D14080:01C24C5F]
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: quoted-printable

<html>

<head>
<meta http-equiv=3D""Content-Language"" content=3D""en-us"">
<meta http-equiv=3D""Content-Type"" content=3D""text/html; charset=3Dwindows-=
1252"">
<meta name=3D""GENERATOR"" content=3D""Microsoft FrontPage 4.0"">
<meta name=3D""ProgId"" content=3D""FrontPage.Editor.Document"">
<title>Does Your Computer Need an Oil Change</title>
</head>

<body>

<table border=3D""0"" width=3D""538"" height=3D""1"">
  <tr>
    <td width=3D""538"" height=3D""1"" align=3D""center"" bgcolor=3D""#000000""><b=
><font face=3D""Century Gothic"" size=3D""5"" color=3D""#FFFFFF"">Does Your Comp=
uter Need an Oil
      ",1
"From jamie@msn.com  Tue Aug 27 14:27:25 2002
Return-Path: <jamie@msn.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id C0CC943F9B
	for <zzzz@localhost>; Tue, 27 Aug 2002 09:27:14 -0400 (EDT)
Received: from phobos [127.0.0.1]
	by localhost with IMAP (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 14:27:14 +0100 (IST)
Received: from ks1.gayacom.net (co-location.ibsoft.iAsiaWorks.ne.kr
    [211.36.253.28] (may be forged)) by dogma.slashnull.org (8.11.6/8.11.6)
    with ESMTP id g7RDRwZ09790 for <zzzz@jmason.org>; Tue, 27 Aug 2002 14:27:58
    +0100
Received: (from nobody@localhost) by ks1.gayacom.net (8.9.3/8.9.3) id
    WAA15535; Tue, 27 Aug 2002 22:26:56 +0900
Date: Tue, 27 Aug 2002 22:26:56 +0900
Message-Id: <200208271326.WAA15535@ks1.gayacom.net>
To: zzzz@spamassassin.taint.org, yyyy@johnmccrory.com, yyyy@judimartindale.com,
	zzzz@mak.com, jm@cpw.math.columbia.edu, jm@maulpoix.net,
	zzzz@mirolka.com, jm@netconcepts.com, jm@spamassassin.taint.org, jm@online.no,
	zzzz@parsimail.com
From: jamie@msn.com ()
Subject: WWW Form Submission

Below is the result of your feedback form.  It was submitted by
 (jamie@msn.com) on Tuesday, August 27, 2002 at 22:26:56
---------------------------------------------------------------------------

:: <A HREF=""http://www.pornhere.net"">click here</A>Don't want to pay for Porn? Would you like to get it for FREE? The Honest, No Risk 100% Free Way? If you take a couple of minutes and read through our simple guide you will be able to get Free Passes to the top Paysites online!<A HREF=""http://www.pornhere.net"">click here</A>

---------------------------------------------------------------------------


",1
"From marcie1136786@yahoo.com  Tue Aug 27 18:49:30 2002
Return-Path: <marcie1136786@yahoo.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 410B343F99
	for <zzzz@localhost>; Tue, 27 Aug 2002 13:49:30 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Tue, 27 Aug 2002 18:49:30 +0100 (IST)
Received: from info.chinacoal.gov.cn ([211.99.74.5])
	by webnote.net (8.9.3/8.9.3) with ESMTP id SAA00397
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 18:42:17 +0100
From: marcie1136786@yahoo.com
Message-Id: <200208271742.SAA00397@webnote.net>
Received: from 211.97.147.11 ([211.97.147.11]) by info.chinacoal.gov.cn with SMTP (Microsoft Exchange Internet Mail Service Version 5.5.2653.13)
	id RPBL0WFB; Sat, 24 Aug 2002 01:06:46 +0800
To: zzzz@brooksresources.com, yyyy@cheetah.net, yyyy@colorado.net,
	zzzz@connect.reach.net
Cc: zzzz@cstone.net, yyyy@dc.net, yyyy@dockingbay.com, yyyy@dynamic.com,
	zzzz@electrotex.com, jm@epic.net, jm@expert.expert.com,
	zzzz@firstnethou.com
Date: Fri, 23 Aug 2002 13:03:04 -0400
Subject: Incredible Pictures!!!!!!!!
MIME-Version: 1.0
X-Mailer: Microsoft Outlook Express 6.00.2600.0000
X-MimeOLE: Produced By Microsoft MimeOLE V6.00.2600.0000
X-Precedence-Ref: l2340567
Content-Transfer-Encoding: 7bit
Content-Type: text/html; charset=us-ascii

<html>
<body>
<p>Do you like Sexy Animals doing the wild thing? We have the super hot content on the Internet!<br>
This is the site you have heard about. Rated the number one adult site three years in a row!<br>
- Thousands of pics from hardcore fucking, and cum shots to pet on girl.<br>
<br>
- Thousands videos<br>
<br>
So what are you waiting for?<br>
<br>
<b><font size=""5""><a href=""http://6.lspeedhost.net/wfs/?aid=283360"">CLICK HERE</a></font><br>
</b>
<br>
<b>YOU MUST BE AT LEAST 18 TO ENTER!</b></p>
<p>&nbs",1
"From iman@s3.serveimage.com  Wed Aug 28 10:42:50 2002
Return-Path: <iman@s3.serveimage.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 8D25743F99
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:42:48 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:42:48 +0100 (IST)
Received: from email.qves.com (email5.qves.net [209.63.151.251] (may be forged))
	by webnote.net (8.9.3/8.9.3) with ESMTP id TAA00664
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 19:49:07 +0100
Received: from qvp0088 ([169.254.6.9]) by email.qves.com with Microsoft SMTPSVC(5.0.2195.2966);
	 Tue, 27 Aug 2002 12:48:32 -0600
From: ""How Slim"" <iman@s3.serveimage.com>
To: <zzzz@spamassassin.taint.org>
Subject: Guaranteed to lose 10-12 lbs in 30 days with Slim Patch                    10.24
Date: Tue, 27 Aug 2002 12:48:30 -0600
Message-ID: <26b38101c24dfa$5616c210$0906fea9@freeyankeedom.com>
MIME-Version: 1.0
X-Mailer: Microsoft CDO for Windows 2000
Thread-Index: AcJN+lYWUyKm4vmETZ2VOerlXqe6pw==
Content-Class: urn:content-classes:message
X-MimeOLE: Produced By Microsoft MimeOLE V6.00.2462.0000
X-OriginalArrivalTime: 27 Aug 2002 18:48:32.0427 (UTC) FILETIME=[577567B0:01C24DFA]
Content-Type: multipart/alternative; boundary=""----=_NextPart_000_26B382_01C24DC8.0B7C5210""

This is a multi-part message in MIME format.

------=_NextPart_000_26B382_01C24DC8.0B7C5210
Content-Type: text/plain;
	charset=""iso-8859-1""
Content-Transfer-Encoding: 7bit

1) Join the Web's Hottest & Fastest Growing Community
It Is So Hot! <http://www.adclick.ws/p.cfm?o=259&s=pk007> 

2) Guaranteed to lose 10-12 lbs in 30 days
Slim Patch - Weight Loss Patches
<http://www.adclick.ws/p.cfm?o=249&s=pk007> 

3) Get the Child Support You Deserve
Free Legal Advice <http://www.adclick.ws/p.cfm?o=245&s=pk002> 

Have a Wonder",1
"From rxwi506@framesetup.com  Wed Aug 28 10:42:54 2002
Return-Path: <rxwi506@framesetup.com>
Delivered-To: zzzz@localhost.spamassassin.taint.org
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.spamassassin.taint.org (Postfix) with ESMTP id 3774F43F9B
	for <zzzz@localhost>; Wed, 28 Aug 2002 05:42:52 -0400 (EDT)
Received: from mail.webnote.net [193.120.211.219]
	by localhost with POP3 (fetchmail-5.9.0)
	for zzzz@localhost (single-drop); Wed, 28 Aug 2002 10:42:52 +0100 (IST)
Received: from smtp.easydns.com (smtp.easydns.com [205.210.42.30])
	by webnote.net (8.9.3/8.9.3) with ESMTP id UAA00747
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 20:11:07 +0100
From: rxwi506@framesetup.com
Received: from framesetup.com (1Cust148.tnt15.det3.da.uu.net [67.217.14.148])
	by smtp.easydns.com (Postfix) with SMTP id F3DC82BCF8
	for <zzzz@spamassassin.taint.org>; Tue, 27 Aug 2002 15:11:00 -0400 (EDT)
Subject: Mothers you want to fuck
To: zzzz@spamassassin.taint.org
Date: Tue, 27 Aug 2002 15:53 -0400
Mime-Version: 1.0
Message-Id: <20020827191100.F3DC82BCF8@smtp.easydns.com>
Content-Type: text/html

<HTML><HEAD><TITLE>MILFhunter</TITLE>
<META http-equiv=Content-Type
content=""text/html; charset=windows-1252""><HTTP-EQUIV=""PRAGMA""
CONTENT=""NO-CACHE"">
<SCRIPT language=JavaScript>
<!-- hide from old browsers
	function loadPage(pageURL){
	location.href = pageURL.options[pageURL.selectedIndex].value
	}
//-->
</SCRIPT>

<META content=""MSHTML 6.00.2716.2200"" name=GENERATOR></HEAD>
<BODY text=#eaebec vLink=#ffffcc aLink=#ffffff link=#ffffcc bgColor=#647481
leftMargin=0 background=""http://www.fromyou2.com/nasty/milf/bg.jpg""
topMargin=0>
<CENTER><BR>
  <CENTER>
    <CENTER>
      <FONT face=verdana><BR>
      </FONT>
      <CENTER>
        <TABLE cellPadding=15 bgColor=gray>
          <TBODY>
          <TR>
            <TD>
              <CENTER>
                <font color=""black"" face=""verdana""><A
      onmouseover=""window.status='MILFhunter.com - Do you know where your mom ",1
